id,address,places
20018,Москва ЮЗАО р-н Ломоносовский ул. Строителей 9,0
533,Москва ЮВАО р-н Южнопортовый Волгоградский просп. 32/3к7,2
21385,Москва СЗАО р-н Покровское-Стрешнево Летная ул. 95Бк2,0
8055,Москва САО р-н Войковский Вокзальный пер. 10,0
12772,Москва СВАО р-н Алексеевский просп. Мира 110/2,1
7469,Москва СВАО р-н Бутырский ул. Яблочкова 8,0
3554,Москва ЗАО р-н Солнцево ул. Юлиана Семенова 8к1,0
24144,Москва САО р-н Аэропорт ул. Черняховского 19,0
14533,Москва СЗАО р-н Щукино ул. Берзарина 30А,0
22127,Москва ЗАО р-н Филевский парк Большая Филевская ул. 21/19К3,0
9883,Москва СВАО р-н Останкинский просп. Мира 97,4
3638,Москва САО р-н Савеловский ул. Мишина 16,1
24398,Москва СВАО р-н Ростокино просп. Мира 188Бк3,1
5958,Москва САО р-н Головинский Флотская ул. 98,0
11683,Москва ЮЗАО р-н Южное Бутово Краснолиманская ул. 29,0
29096,Москва САО р-н Левобережный Ленинградское ш. 98К6,0
9945,Москва САО р-н Ховрино Зеленоградская ул. 17К5,0
3328,Москва САО р-н Войковский Старопетровский проезд 12К3,0
23263,Москва ЦАО р-н Красносельский Костянский пер. 9/10,5
11526,Москва САО р-н Сокол ул. Врубеля 10,0
28760,Москва ЗАО р-н Раменки Мичуринский просп. 56,0
14558,Москва ЗАО р-н Кунцево Молодогвардейская ул. 24,0
7512,Москва ВАО р-н Восточный 9 Мая ул. 28к1,0
25280,Москва ВАО р-н Соколиная гора ул. Уткина 44,0
28905,Москва ЮЗАО р-н Котловка Нагорная ул. 5К4,0
16473,Москва ЮАО р-н Нагатинский затон ул. Корабельная 3А,3
11666,Москва НАО (Новомосковский) Московский ул. Никитина 11к8,0
3118,Москва НАО (Новомосковский) Московский поселение ул. Родниковая 30к1,5
21108,Москва ЦАО р-н Хамовники ул. Доватора 7/8,0
6841,Москва ВАО р-н Метрогородок Открытое ш. 28К3,0
13372,Москва ВАО р-н Сокольники Малая Остроумовская ул. 1Б,0
25723,Москва ЮАО р-н Даниловский ул. Серпуховский Вал 21к3,4
12316,Москва СВАО р-н Марьина роща ул. Советской Армии 7,0
7957,Москва НАО (Новомосковский) Московский мкр. 1-й 42,0
11542,Москва ЮЗАО р-н Теплый Стан Ленинский просп. 123К1,2
25772,Москва ЗАО р-н Дорогомилово Кутузовский проезд 6,1
19794,Москва ЮВАО р-н Текстильщики Волжский бул. 20,0
15776,Москва ЮАО р-н Нагатинский затон Коломенская ул. 12к2,2
13365,Москва ЮЗАО р-н Северное Бутово Феодосийская ул. 7к3,0
19393,Москва ЮАО р-н Москворечье-Сабурово Кантемировская ул. 22К1,0
12935,Москва ЮВАО р-н Южнопортовый Волгоградский просп. 32/3к2,2
5210,Москва ЮВАО р-н Рязанский 4-я Новокузьминская ул. 11,0
9844,Москва САО р-н Дмитровский ул. Софьи Ковалевской 12К2,0
26940,Москва ЗАО р-н Раменки Ломоносовский просп. 25к5,3
4189,Москва САО р-н Аэропорт ул. Черняховского 19,0
13425,Москва САО р-н Дмитровский Дмитровское ш. 107к2,1
5336,Москва ЮВАО р-н Выхино-Жулебино Рязанский просп. 87К1,0
4841,Москва ЗелАО р-н Старое Крюково Зеленоград мкр. 9-й к919,0
19635,Москва СВАО р-н Марьина роща ул. 2-я Марьиной рощи 22,0
20738,Москва ЮЗАО р-н Гагаринский Ленинский просп. 45,0
1215,Москва ВАО р-н Перово Зеленый просп. 25К3,0
16931,Москва ЗАО р-н Солнцево ул. 50 лет Октября 27,0
6226,Москва ЮВАО р-н Люблино проезд Кирова 4,0
8738,Москва ЗАО р-н Фили-Давыдково Кутузовский просп. 69К2,0
7975,Москва ЮЗАО р-н Южное Бутово ул. Адмирала Лазарева 28К1,0
11675,Москва ЮЗАО р-н Южное Бутово ул. Поляны 5Ак5,0
20387,Москва ЗАО р-н Можайский ул. Петра Алексеева 12к4,2
10151,Москва НАО (Новомосковский) Рязановское поселение ш. Остафьевское 14к1,0
21022,Москва ЗАО р-н Дорогомилово Можайский пер. 3,1
858,Москва ЮАО р-н Даниловский ул. Серпуховский Вал 21к2,4
20035,Москва ЮЗАО р-н Ломоносовский ул. Марии Ульяновой 12,15
2334,Москва ЮАО р-н Чертаново Северное Сумской проезд 25К2,0
